cus_code,cus_2_name,ie,ym,entry_id_count,pass_time_total,pass_time_cus
31,宁波海关,E,202006,408524,3.233509021,0.424478635
31,宁波海关,I,202001,13924,40.29876345,12.96749234
31,宁波海关,I,202002,12895,89.14763313,19.9999746
31,宁波海关,I,202003,19305,56.39882223,17.22680379
31,宁波海关,I,202004,19047,45.75861608,13.41695072
31,宁波海关,I,202005,17287,40.66366616,10.85633765
31,宁波海关,I,202006,19696,37.21416507,11.53687273
33,合肥海关,E,202001,12795,1.241133668,0.242587404
33,合肥海关,E,202002,5528,0.897729137,0.173564329
33,合肥海关,E,202003,14348,1.164347335,0.249134277
33,合肥海关,E,202004,16618,1.289605515,0.296975769
33,合肥海关,E,202005,15842,1.414431399,0.365337009
33,合肥海关,E,202006,13817,2.276608626,0.730353872
33,合肥海关,I,202001,7693,66.76180009,5.859328358
33,合肥海关,I,202002,7120,100.7286136,8.945048611
33,合肥海关,I,202003,9076,74.63706059,5.108960904
33,合肥海关,I,202004,9116,64.67340637,5.069443267
33,合肥海关,I,202005,9466,60.80027437,5.467858417
33,合肥海关,I,202006,10168,62.38292147,4.951231587
35,福州海关,E,202001,34409,0.970709981,0.29188322
35,福州海关,E,202002,10266,1.144241076,0.398691068
35,福州海关,E,202003,27078,1.228319792,0.271883027
35,福州海关,E,202004,27344,1.599667518,0.563489197
35,福州海关,E,202005,26053,1.29473104,0.593331766
35,福州海关,E,202006,28631,0.969858254,0.348183059
35,福州海关,I,202001,5817,37.708435,8.241013982
35,福州海关,I,202002,5116,76.40804866,11.85379431
35,福州海关,I,202003,6575,48.2902556,11.13853185
35,福州海关,I,202004,6136,52.80349296,18.40837255
35,福州海关,I,202005,5586,50.49332398,13.12167651
35,福州海关,I,202006,5620,34.6250563,11.83645418
37,厦门海关,E,202001,167562,4.171500705,0.313650795
37,厦门海关,E,202002,52972,3.149861053,0.23337466
37,厦门海关,E,202003,129827,2.979398995,0.218115255
37,厦门海关,E,202004,120239,2.873993879,0.267932715
37,厦门海关,E,202005,123478,1.702566478,0.283150384
37,厦门海关,E,202006,138867,1.575781201,0.273089137
37,厦门海关,I,202001,25210,36.97551764,4.759758473
37,厦门海关,I,202002,25227,61.03312334,4.433872603
37,厦门海关,I,202003,29609,37.27863667,4.670306063
37,厦门海关,I,202004,28565,34.6387508,4.691201159
37,厦门海关,I,202005,24519,32.18348691,4.757325011
37,厦门海关,I,202006,29841,31.54403581,4.920226981
40,南昌海关,E,202001,5627,0.484775734,0.302678159
40,南昌海关,E,202002,2580,0.177902778,0.166604436
40,南昌海关,E,202003,5355,0.445748729,0.24951219
40,南昌海关,E,202004,5716,0.266575888,0.212705515
40,南昌海关,E,202005,5891,1.382395038,0.830764679
40,南昌海关,E,202006,6976,0.34425622,0.297377676
40,南昌海关,I,202001,2994,63.35696903,6.257770263
40,南昌海关,I,202002,2729,91.98397419,7.072706527
40,南昌海关,I,202003,3488,56.89991439,4.96142815
40,南昌海关,I,202004,3788,65.24343314,4.231391602
40,南昌海关,I,202005,3791,63.93577515,3.794674913
40,南昌海关,I,202006,4090,43.42479591,4.242080141
42,青岛海关,E,202001,290202,4.238665876,0.238512485
42,青岛海关,E,202002,108583,4.498864305,0.274112397
42,青岛海关,E,202003,291732,4.147543922,0.197763027
42,青岛海关,E,202004,264776,4.248663739,0.354467385
42,青岛海关,E,202005,264741,4.215465564,0.534564455
42,青岛海关,E,202006,261718,3.922388938,0.483968611
42,青岛海关,I,202001,45104,44.18410132,11.50109431
42,青岛海关,I,202002,46417,80.9780329,14.44951543
42,青岛海关,I,202003,60282,53.49109437,11.65462519
42,青岛海关,I,202004,58771,49.25719968,10.57199841
42,青岛海关,I,202005,52993,48.80412917,11.23957833
42,青岛海关,I,202006,58478,48.94762859,12.37244731
43,济南海关,E,202001,47763,2.056887089,0.25477136
43,济南海关,E,202002,21833,2.730009148,0.34771153
43,济南海关,E,202003,52392,2.058267208,0.287472748
43,济南海关,E,202004,41556,2.436650103,0.472231026
43,济南海关,E,202005,43034,2.408860178,0.497818114
43,济南海关,E,202006,45346,2.390460306,0.59484576
43,济南海关,I,202001,3814,34.73578009,7.650410258
43,济南海关,I,202002,3229,47.60940797,12.3788771
43,济南海关,I,202003,3846,38.44296917,7.031886303
43,济南海关,I,202004,4672,33.80922499,7.846815604
43,济南海关,I,202005,4235,30.3706401,7.284377037
43,济南海关,I,202006,5219,33.06931319,8.142476741
46,郑州海关,E,202001,14266,1.005485517,0.584158469
46,郑州海关,E,202002,3666,0.640495924,0.140350973
46,郑州海关,E,202003,14794,0.58756046,0.259308447
46,郑州海关,E,202004,18369,1.430707578,0.840050886
46,郑州海关,E,202005,20310,1.620715917,1.208732562
46,郑州海关,E,202006,19390,1.567152871,1.029245702
46,郑州海关,I,202001,5305,40.54456838,6.148410409
46,郑州海关,I,202002,3282,52.05295518,7.279801104
46,郑州海关,I,202003,7087,33.39665205,5.128763856
46,郑州海关,I,202004,7267,34.86356673,6.065243873
46,郑州海关,I,202005,6819,46.39633654,7.891646951
46,郑州海关,I,202006,7461,46.18480997,7.54706295
47,武汉海关,E,202001,23541,0.952645373,0.442371831
47,武汉海关,E,202002,6384,0.977444001,0.439879342
47,武汉海关,E,202003,4412,2.377372696,0.437561071
47,武汉海关,E,202004,13084,2.015760046,0.90609107
47,武汉海关,E,202005,20023,1.94248252,0.811363196
47,武汉海关,E,202006,19530,1.731847884,0.92532524
47,武汉海关,I,202001,9895,85.30161928,10.79419101
47,武汉海关,I,202002,3219,143.309758,17.72145473
47,武汉海关,I,202003,3996,222.7827466,19.32765363
47,武汉海关,I,202004,5776,150.6716127,10.66642472
47,武汉海关,I,202005,6311,108.3214395,7.847682662
47,武汉海关,I,202006,7681,88.54025199,6.691150783
49,长沙海关,E,202001,9288,1.923605518,0.29051222
49,长沙海关,E,202002,4870,1.269793292,0.586099475
49,长沙海关,E,202003,8652,2.415326739,0.37944865
49,长沙海关,E,202004,10437,2.061447707,0.596446696
49,长沙海关,E,202005,13506,1.812006433,0.396687295
49,长沙海关,E,202006,11912,1.525821207,0.470981736
49,长沙海关,I,202001,3273,34.60758003,3.53474624
49,长沙海关,I,202002,2353,83.77478207,6.00143977
49,长沙海关,I,202003,3549,92.10990326,5.761805282
49,长沙海关,I,202004,3960,76.731504,6.82550021
49,长沙海关,I,202005,2574,31.82902314,7.186411336
49,长沙海关,I,202006,4191,39.00759398,7.424085739
51,广州海关,E,202001,276016,3.134209222,0.64395428
51,广州海关,E,202002,87026,2.586416148,0.555837799
51,广州海关,E,202003,213041,1.642258242,0.45674023
51,广州海关,E,202004,198110,2.913998341,1.341872666
51,广州海关,E,202005,204944,2.87639271,1.265762405
51,广州海关,E,202006,195620,0.805837191,0.558999472
51,广州海关,I,202001,45296,29.23612459,6.870631139
51,广州海关,I,202002,41354,37.05540433,6.198263785
51,广州海关,I,202003,56496,26.98642805,6.318660471
51,广州海关,I,202004,53922,26.82823559,7.289239038
51,广州海关,I,202005,49981,18.46686277,7.357774238
51,广州海关,I,202006,55461,12.55764602,5.471831517
52,黄埔海关,E,202001,121764,1.384570068,0.27083316
52,黄埔海关,E,202002,61301,1.23567145,0.211431543
52,黄埔海关,E,202003,126627,0.971985203,0.204943612
52,黄埔海关,E,202004,115010,1.44994185,0.397815601
52,黄埔海关,E,202005,111839,1.63506721,0.427353751
52,黄埔海关,E,202006,117853,1.128510084,0.437655222
52,黄埔海关,I,202001,47178,13.89624129,3.905714145
52,黄埔海关,I,202002,41361,13.70299988,3.563870904
52,黄埔海关,I,202003,58354,8.156948224,3.207482363
52,黄埔海关,I,202004,56542,9.096858692,4.019985458
52,黄埔海关,I,202005,52869,9.571852703,3.637268621
52,黄埔海关,I,202006,57858,9.023740816,4.149111949
53,深圳海关,E,202001,622762,2.695948717,0.509419911
53,深圳海关,E,202002,223784,2.673574089,0.374465248
53,深圳海关,E,202003,580879,1.810879592,0.449065978
53,深圳海关,E,202004,629193,2.62985987,0.69050013
53,深圳海关,E,202005,662373,2.820920797,0.807324057
53,深圳海关,E,202006,676453,1.8075408,0.599823069
53,深圳海关,I,202001,144454,12.46519178,2.87606712
53,深圳海关,I,202002,114786,28.27640709,3.771572513
53,深圳海关,I,202003,197401,15.43507031,2.775297421
53,深圳海关,I,202004,204168,11.34351685,2.483982155
53,深圳海关,I,202005,185831,12.69163235,2.916842448
53,深圳海关,I,202006,192342,12.18513363,3.192577544
57,拱北海关,E,202001,48699,1.48088204,0.153410445
57,拱北海关,E,202002,29487,0.726492475,0.101651613
57,拱北海关,E,202003,60047,0.518917834,0.086042017
57,拱北海关,E,202004,70395,0.349617602,0.119589041
57,拱北海关,E,202005,60965,0.547137902,0.117890465
57,拱北海关,E,202006,58341,0.436374353,0.149597648
57,拱北海关,I,202001,11547,9.299015305,2.777569811
57,拱北海关,I,202002,9786,9.546006057,2.080012631
57,拱北海关,I,202003,15421,8.707444142,2.366618554
57,拱北海关,I,202004,13996,8.166758518,2.302685708
57,拱北海关,I,202005,12515,7.376851334,2.287917721
57,拱北海关,I,202006,13213,8.562495669,2.707941526
60,汕头海关,E,202001,15958,0.46580127,0.155220875
60,汕头海关,E,202002,5170,0.543550613,0.175307329
60,汕头海关,E,202003,12533,0.469101239,0.142729128
60,汕头海关,E,202004,10756,0.413972072,0.135453365
60,汕头海关,E,202005,10615,0.460946381,0.158582195
60,汕头海关,E,202006,13602,0.368285587,0.165308615
60,汕头海关,I,202001,1735,9.951567563,2.96418732
60,汕头海关,I,202002,1594,28.69089624,1.28852851
60,汕头海关,I,202003,2034,15.83213291,1.233539277
60,汕头海关,I,202004,1958,11.43405062,1.261969697
60,汕头海关,I,202005,1609,9.574919895,1.200990436
60,汕头海关,I,202006,1852,9.669841313,1.588775798
64,海口海关,E,202001,892,2.30254422,0.205034255
64,海口海关,E,202002,730,1.808957763,0.157430746
64,海口海关,E,202003,1764,3.761495496,0.250402967
64,海口海关,E,202004,1856,1.968510686,0.32892421
64,海口海关,E,202005,1167,1.361443159,0.129899076
64,海口海关,E,202006,1166,0.552039975,0.041514913
64,海口海关,I,202001,1771,40.77456004,5.632005615
64,海口海关,I,202002,729,57.39519662,7.788205304
64,海口海关,I,202003,1141,98.91272203,5.545027267
64,海口海关,I,202004,1267,94.63177607,42.19154981
64,海口海关,I,202005,1388,37.6837544,5.033071374
64,海口海关,I,202006,1501,49.69095344,7.082798113
67,湛江海关,E,202001,2792,3.59828906,0.266832518
67,湛江海关,E,202002,1258,2.871470147,0.236005344
67,湛江海关,E,202003,3567,2.051329549,0.175249354
67,湛江海关,E,202004,2456,2.047639681,0.295654406
67,湛江海关,E,202005,2432,2.444707602,0.381365132
67,湛江海关,E,202006,2847,2.305702104,0.408236057
67,湛江海关,I,202001,989,32.71902005,7.562420795
67,湛江海关,I,202002,554,30.0960369,4.2879643
67,湛江海关,I,202003,723,24.26024973,9.848684494
67,湛江海关,I,202004,863,23.93762617,8.683408974
67,湛江海关,I,202005,1142,35.88430701,9.54212517
67,湛江海关,I,202006,1157,30.07275449,10.43832373
68,江门海关,E,202001,15889,1.503196044,0.209400808
68,江门海关,E,202002,7399,1.360743869,0.171252647
68,江门海关,E,202003,21826,1.135347076,0.161547237
68,江门海关,E,202004,17927,1.249614486,0.181594243
68,江门海关,E,202005,16744,1.327293574,0.180496065
68,江门海关,E,202006,17093,1.208316335,0.204161661
68,江门海关,I,202001,2067,17.58787333,3.612387384
68,江门海关,I,202002,2241,29.58899921,4.307878675
68,江门海关,I,202003,2662,19.98135831,3.15418691
68,江门海关,I,202004,2659,17.46628975,3.282588275
68,江门海关,I,202005,2422,16.17586396,3.560624255
68,江门海关,I,202006,2736,13.66211572,2.850599212
72,南宁海关,E,202001,23740,1.114738451,0.225849574
72,南宁海关,E,202002,7974,1.30031338,0.236592189
72,南宁海关,E,202003,35334,1.803065508,0.301009682
72,南宁海关,E,202004,29800,1.059292515,0.40645742
72,南宁海关,E,202005,26878,1.088070551,0.463068164
72,南宁海关,E,202006,31962,0.810290336,0.506515984
72,南宁海关,I,202001,7635,7.643340828,2.833759259
72,南宁海关,I,202002,4080,6.797052356,3.442813521
72,南宁海关,I,202003,7782,12.07073339,9.469073753
72,南宁海关,I,202004,9478,6.348455575,3.088710404
72,南宁海关,I,202005,9090,4.217787404,1.658631646
72,南宁海关,I,202006,7375,5.000570207,2.389440565
79,成都海关,E,202001,33465,0.767198408,0.268132908
79,成都海关,E,202002,20844,0.790218821,0.267557091
79,成都海关,E,202003,33130,0.713169719,0.206069977
79,成都海关,E,202004,35148,0.89553398,0.398151452
79,成都海关,E,202005,41659,2.539005144,0.573608497
79,成都海关,E,202006,38039,2.454457216,0.577853285
79,成都海关,I,202001,18159,50.26440961,11.21743477
79,成都海关,I,202002,18270,61.43393259,4.886185717
79,成都海关,I,202003,22268,63.14406959,10.10236959
79,成都海关,I,202004,22733,58.2569485,6.068596331
79,成都海关,I,202005,19749,52.97277094,8.146063692
79,成都海关,I,202006,22465,45.69444051,6.490045698
80,重庆海关,E,202001,29926,0.407695241,0.285105965
80,重庆海关,E,202002,11895,0.487269721,0.367425529
80,重庆海关,E,202003,29343,0.335021896,0.212083518
80,重庆海关,E,202004,40301,0.661760254,0.251964212
80,重庆海关,E,202005,37794,0.607481045,0.482051237
80,重庆海关,E,202006,35449,0.573760786,0.434798035
80,重庆海关,I,202001,12179,79.68433136,4.990278804
80,重庆海关,I,202002,9077,87.93796883,4.243485305
80,重庆海关,I,202003,14917,77.47482349,4.244355452
80,重庆海关,I,202004,15925,70.55522681,10.18211029
80,重庆海关,I,202005,16887,63.91800412,8.231903956
80,重庆海关,I,202006,16908,73.88094291,9.705899443
83,贵阳海关,E,202001,358,0.360335196,0.300500466
83,贵阳海关,E,202002,58,0.398347701,0.181527778
83,贵阳海关,E,202003,214,0.454161475,0.275893043
83,贵阳海关,E,202004,155,1.602550179,1.400053763
83,贵阳海关,E,202005,108,0.996859568,0.261931584
83,贵阳海关,E,202006,149,0.361552946,0.117367636
83,贵阳海关,I,202001,292,12.4070957,1.738398021
83,贵阳海关,I,202002,313,26.26391818,6.126528222
83,贵阳海关,I,202003,349,16.99861987,2.40389844
83,贵阳海关,I,202004,260,18.22223077,1.05842735
83,贵阳海关,I,202005,279,15.13909498,1.931114098
83,贵阳海关,I,202006,285,12.46454386,1.344614035
86,昆明海关,E,202001,20498,0.189235332,0.040305843
86,昆明海关,E,202002,11442,0.097527336,0.035541523
86,昆明海关,E,202003,24915,0.078756784,0.016687036
86,昆明海关,E,202004,14716,0.169434025,0.073236594
86,昆明海关,E,202005,21503,0.15044384,0.063804301
86,昆明海关,E,202006,24819,0.118189458,0.047796726
86,昆明海关,I,202001,4738,36.06917282,4.535639921
86,昆明海关,I,202002,3376,23.07094565,6.938980055
86,昆明海关,I,202003,6136,29.3290127,4.090639713
86,昆明海关,I,202004,3667,21.10559176,6.391587204
86,昆明海关,I,202005,5570,7.272980002,2.024057718
86,昆明海关,I,202006,4723,10.75773114,3.994034336
88,拉萨海关,E,202001,1127,0.189107513,0.180926255
88,拉萨海关,E,202002,46,1.360072464,0.851648551
88,拉萨海关,E,202003,15,2.117481481,1.751388889
88,拉萨海关,E,202004,60,1.221712963,1.146347222
88,拉萨海关,E,202005,357,0.519463119,0.499080299
88,拉萨海关,E,202006,422,0.522725777,0.510945893
88,拉萨海关,I,202001,96,30.1182147,6.858993056
88,拉萨海关,I,202002,85,53.55291176,13.02011438
88,拉萨海关,I,202003,94,48.86549054,11.53942376
88,拉萨海关,I,202004,94,39.58799645,3.432508865
88,拉萨海关,I,202005,79,55.65676512,10.32068917
88,拉萨海关,I,202006,66,43.53530724,6.634461279
90,西安海关,E,202001,15356,1.425359143,0.487772387
90,西安海关,E,202002,9093,1.875364444,0.836025972
90,西安海关,E,202003,17585,1.711954428,0.673852652
90,西安海关,E,202004,22980,2.477882216,1.380513986
90,西安海关,E,202005,21175,3.147115348,1.827405667
90,西安海关,E,202006,19222,3.391041269,1.776621218
90,西安海关,I,202001,7436,29.27243231,4.060173891
90,西安海关,I,202002,8112,76.60121733,6.796319068
90,西安海关,I,202003,10816,68.30907262,7.749893111
90,西安海关,I,202004,11226,68.26789309,9.714386576
90,西安海关,I,202005,9748,81.07602665,10.02535671
90,西安海关,I,202006,10450,67.53703078,10.04636491
94,乌鲁木齐海关,E,202001,21814,0.189670026,0.17267364
94,乌鲁木齐海关,E,202002,3569,1.239473553,1.236225367
94,乌鲁木齐海关,E,202003,7305,0.63794452,0.588001407
94,乌鲁木齐海关,E,202004,10849,1.576526869,0.750515178
94,乌鲁木齐海关,E,202005,11663,0.456032491,0.369464451
94,乌鲁木齐海关,E,202006,16670,0.331501916,0.273809205
94,乌鲁木齐海关,I,202001,6389,19.71941727,6.165039391
94,乌鲁木齐海关,I,202002,4183,24.82778223,7.559507265
94,乌鲁木齐海关,I,202003,5965,35.52693727,6.535405746
94,乌鲁木齐海关,I,202004,6524,19.81102068,4.710374557
94,乌鲁木齐海关,I,202005,6588,15.83155843,3.06285751
94,乌鲁木齐海关,I,202006,4262,23.92688898,6.647471844
95,兰州海关,E,202001,15,0.937833333,0.4435
95,兰州海关,E,202002,8,2.533125,0.048368056
95,兰州海关,E,202003,19,1.637777778,0.047412281
95,兰州海关,E,202004,17,1.803464052,0.872320261
95,兰州海关,E,202005,21,1.356521164,0.146441799
95,兰州海关,E,202006,29,2.38447318,0.066590038
95,兰州海关,I,202001,193,33.57981002,11.89188831
95,兰州海关,I,202002,206,42.74783037,8.531817691
95,兰州海关,I,202003,421,97.85205133,4.398502903
95,兰州海关,I,202004,294,28.7422893,7.775684051
95,兰州海关,I,202005,195,37.30010114,12.40789031
95,兰州海关,I,202006,210,28.49473942,11.6351627
96,银川海关,E,202001,150,0.589555556,0.34225
96,银川海关,E,202002,141,0.807074468,0.695104413
96,银川海关,E,202003,206,0.770667476,0.362420442
96,银川海关,E,202004,116,0.562734674,0.445704023
96,银川海关,E,202005,101,3.828960396,0.65269802
